marker,tag,a_1311,a_1592,a_2713,a_8006,a_18178
2,2,463,195,791,383,
2,3,524,210,832,390,
2,1,488,226,808,365,
2,2,461,196,791,384,
2,3,525,207,854,393,
2,1,493,219,805,365,
2,2,459,198,788,391,
2,3,528,211,830,393,
2,1,492,222,803,367,
2,2,460,196,792,378,
2,3,526,214,867,,
2,1,495,221,805,367,
2,2,460,191,789,384,
2,3,529,209,836,387,
2,1,495,224,800,368,
2,2,460,194,791,386,
2,3,529,210,837,390,
2,1,494,225,810,372,
2,2,460,199,788,381,
2,3,527,217,825,393,
2,1,489,222,803,363,
2,2,462,195,791,389,
2,3,529,214,826,394,
2,1,491,228,801,366,
2,2,461,196,788,382,
2,3,529,216,822,388,
2,1,490,219,800,364,
2,2,460,195,790,385,
2,3,528,212,834,389,
2,1,490,220,802,363,
2,2,460,192,787,382,
2,3,527,210,836,391,
2,1,494,223,800,368,
2,2,461,196,792,378,
2,3,529,210,831,389,
2,1,486,228,803,367,
2,2,460,192,789,382,
2,3,527,213,825,388,
2,1,492,220,801,363,
2,2,461,195,790,384,
2,3,528,210,834,390,
2,1,488,224,799,366,
2,2,461,197,787,391,
2,3,528,210,823,395,
2,1,493,219,804,362,
2,2,461,197,789,383,
2,3,527,210,870,395,
2,1,496,224,802,369,
2,2,462,193,789,381,
2,3,527,212,824,390,
2,1,491,225,799,364,
2,2,461,199,791,381,
2,3,529,213,828,392,
2,1,495,221,797,371,
2,2,460,192,788,380,
2,3,525,215,825,386,
2,1,492,224,801,369,
2,2,462,198,790,383,
2,3,526,212,825,389,
2,1,490,227,801,368,
2,2,460,193,791,387,
2,3,530,212,851,391,
2,1,491,223,801,365,
2,2,458,195,791,386,
2,3,528,212,834,389,
2,1,494,217,802,369,
2,2,460,196,789,386,
2,3,524,214,822,389,
2,1,488,226,800,362,
2,2,462,192,786,384,
2,3,527,214,821,392,
2,1,494,219,795,369,
2,2,462,193,792,389,
2,3,526,220,829,388,
2,1,494,224,806,363,
2,2,459,200,788,388,
2,3,526,213,850,389,
2,1,494,224,801,365,
2,2,461,197,789,381,
2,3,529,210,829,389,
2,1,497,225,801,368,
2,2,461,193,787,385,
2,3,530,212,827,390,
2,1,494,227,801,364,
2,2,462,197,789,386,
2,3,529,210,832,387,
2,1,493,226,806,366,
2,2,462,193,787,387,
2,3,528,206,824,391,
2,1,497,219,801,362,
2,2,460,197,789,387,
2,3,525,215,829,390,
2,1,491,222,810,371,
2,2,462,195,787,381,
2,3,526,215,829,388,
2,1,490,227,800,366,
2,2,461,197,792,384,
2,3,528,212,853,388,
2,1,491,222,802,363,
2,2,462,197,789,389,
2,3,528,208,833,389,
2,1,491,222,802,367,
2,2,460,192,789,389,
2,3,529,210,825,391,
2,1,491,226,803,360,
2,2,462,198,790,384,
2,3,528,212,825,391,
2,1,489,220,808,366,
2,2,464,199,793,388,
2,3,529,210,870,390,
2,1,492,226,805,363,
2,2,462,196,791,385,
2,3,528,214,827,394,
2,1,491,228,804,366,
2,2,460,199,793,376,
2,3,527,215,836,396,
2,1,494,222,800,371,
2,2,461,195,789,378,
2,3,528,211,869,394,
2,1,488,219,803,364,
2,2,461,198,790,383,
2,3,529,210,830,391,
2,1,490,221,807,365,
2,2,462,195,791,381,
2,3,529,212,829,391,
2,1,490,225,807,366,
2,2,461,199,788,384,
2,3,528,206,850,389,
2,1,493,219,795,363,
2,2,461,196,789,383,
2,3,528,210,845,388,
2,1,491,224,795,367,
2,2,459,191,789,380,
2,3,527,208,850,390,
2,1,489,228,807,369,
2,2,462,196,789,381,
2,3,527,208,830,390,
2,1,495,219,800,365,
2,2,459,196,789,380,
2,3,528,208,836,388,
2,1,489,226,804,363,
2,2,462,195,790,385,
2,3,530,211,833,395,
2,1,493,227,803,364,
2,2,459,194,791,387,
2,3,528,211,836,388,
2,1,495,221,799,367,
2,2,462,198,793,379,
2,3,526,212,830,391,
2,1,492,220,801,369,
2,2,464,196,788,386,
2,3,526,209,825,388,
2,1,495,222,808,363,
2,2,466,197,793,389,
2,3,527,210,852,394,
2,1,493,225,810,370,
2,2,461,196,791,388,
2,3,528,209,828,393,
2,1,496,221,803,365,
2,2,460,192,791,383,
2,3,530,211,848,388,
2,1,485,222,797,363,
2,2,463,198,787,387,
2,3,526,213,833,390,
2,1,491,228,818,365,
2,2,466,195,792,383,
2,3,528,210,837,392,
2,1,494,220,808,367,
2,2,460,197,787,384,
2,3,526,213,841,390,
2,1,492,221,808,363,
2,2,463,197,787,382,
2,3,529,214,834,393,
2,1,486,227,800,370,
2,2,462,197,792,386,
2,3,530,208,851,391,
2,1,488,225,801,366,
2,2,462,194,788,384,
2,3,528,211,834,387,
2,1,493,219,804,366,
2,2,461,198,790,383,
2,3,529,212,825,394,
2,1,489,217,805,371,
2,2,461,198,789,382,
2,3,527,212,897,388,
2,1,491,223,803,367,
2,2,461,196,791,387,
2,3,525,213,834,391,
2,1,500,227,802,367,
2,2,462,196,788,388,
2,3,528,214,832,389,
2,1,488,219,796,369,
2,2,461,193,789,384,
2,3,527,213,829,393,
2,1,491,223,800,367,
2,2,461,197,787,384,
2,3,530,208,835,390,
2,1,489,226,801,365,
2,2,462,192,791,390,
2,3,526,210,870,391,
2,1,490,219,802,368,
2,2,459,198,787,386,
2,3,528,211,868,390,
2,1,498,222,802,365,
2,2,461,196,791,388,
2,3,526,210,861,391,
2,1,498,223,808,365,
2,2,459,199,789,386,
2,3,527,217,838,390,
2,1,490,226,807,365,
2,2,462,193,787,380,
2,3,526,213,860,393,
2,1,492,227,802,363,
2,2,462,194,791,388,
2,3,527,209,835,388,
2,1,492,223,801,362,
2,2,461,193,788,386,
2,3,526,216,867,388,
2,1,489,222,805,365,
2,2,461,197,789,386,
2,3,527,213,823,396,
2,1,494,225,801,365,
2,2,461,194,786,390,
2,3,527,212,823,389,
2,1,492,227,815,371,
2,2,461,198,792,384,
2,3,527,212,822,389,
2,1,485,221,802,368,
2,2,461,194,788,383,
2,3,527,213,822,391,
2,1,489,227,804,362,
2,2,461,196,790,386,
2,3,526,215,825,393,
2,1,490,224,795,367,
2,2,463,192,788,389,
2,3,527,208,899,391,
2,1,496,217,799,369,
2,2,462,194,790,386,
2,3,527,212,874,393,
2,1,493,220,804,366,
2,2,462,194,792,385,
2,3,527,207,848,389,
2,1,498,223,803,363,
2,2,460,197,788,381,
2,3,528,211,838,391,
2,1,493,222,800,370,
2,2,459,195,791,390,
2,3,528,211,827,390,
2,1,492,227,804,368,
2,2,460,197,789,387,
2,3,529,210,870,392,
2,1,486,219,802,364,
2,2,462,195,790,386,
2,3,529,212,831,393,
2,1,492,223,802,363,
2,2,462,198,789,382,
2,3,530,212,836,388,
2,1,493,230,802,362,
2,2,462,194,791,383,
2,3,530,209,833,393,
2,1,493,224,803,366,
2,2,462,197,788,382,
2,3,527,211,831,389,
2,1,495,223,800,366,
2,2,462,193,790,384,
2,3,527,209,830,393,
2,1,492,223,804,365,
2,2,462,196,787,388,
2,3,528,208,831,390,
2,1,487,226,804,366,
2,2,462,196,788,383,
2,3,530,210,893,393,
2,1,226,809,364,,
2,2,194,788,380,,
2,3,212,840,389,,
2,1,494,228,801,363,
2,2,459,196,789,387,
2,3,528,213,831,392,
2,1,493,219,801,363,
2,2,460,194,791,387,
2,3,526,216,867,389,
2,1,493,222,802,362,
2,2,461,199,788,387,
2,3,529,215,834,389,
2,1,490,224,802,369,
2,2,462,195,791,387,
2,3,526,212,834,391,
2,1,492,227,807,363,
2,2,462,198,789,380,
2,3,529,212,855,388,
2,1,490,220,806,369,
2,2,462,194,791,387,
2,3,528,216,826,390,
2,1,488,220,805,369,
2,2,462,196,788,379,
2,3,528,210,832,392,
2,1,486,223,808,363,
2,2,465,201,792,381,
2,3,527,213,825,388,
2,1,492,224,806,365,
2,2,462,195,792,380,
2,3,528,211,826,391,
2,1,492,225,809,366,
2,2,460,197,787,377,
2,3,527,219,820,388,
2,1,492,226,809,370,
2,2,458,194,791,384,
2,3,527,216,848,391,
2,1,497,226,799,362,
2,2,462,198,787,380,
2,3,528,215,824,389,
2,1,497,220,799,363,
2,2,462,195,790,385,
2,3,529,213,834,390,
2,1,489,223,803,370,
2,2,462,197,787,387,
2,3,530,212,838,393,
2,1,489,226,803,366,
2,2,461,194,793,386,
2,3,527,212,837,391,
2,1,494,219,802,369,
2,2,462,196,790,380,
2,3,530,213,869,393,
2,1,491,220,803,366,
2,2,463,200,788,382,
2,3,528,211,823,388,
2,1,493,221,807,363,
2,2,460,195,791,388,
2,3,525,209,830,391,
2,1,488,222,803,366,
2,2,462,195,791,387,
2,3,526,210,836,394,
2,1,489,224,798,365,
2,2,462,197,789,386,
2,3,528,212,835,390,
2,1,486,225,801,362,
2,2,466,193,789,382,
2,3,525,215,895,392,
2,1,490,226,811,368,
2,2,464,197,790,384,
2,3,526,215,876,393,
2,1,494,218,808,364,
2,2,462,193,791,384,
2,3,529,213,876,389,
2,1,492,222,800,363,
2,2,461,195,791,386,
2,3,530,211,866,392,
2,1,492,227,799,363,
2,2,462,192,791,387,
2,3,529,212,831,393,
2,1,491,227,807,370,
2,2,460,194,789,387,
2,3,529,211,863,392,
2,1,490,219,801,364,
2,2,462,198,785,379,
2,3,528,215,832,391,
2,1,487,218,802,366,
2,2,461,198,792,377,
2,3,528,208,835,393,
2,1,493,221,800,370,
2,2,462,193,792,381,
2,3,528,212,835,389,
2,1,488,219,806,370,
2,2,462,197,790,388,
2,3,529,209,874,388,
2,1,493,220,802,363,
2,2,461,198,791,383,
2,3,525,211,825,390,
2,1,487,226,800,363,
2,2,462,196,789,392,
2,3,527,210,850,394,
2,1,489,228,801,362,
2,2,463,199,791,389,
2,3,528,214,868,391,
2,1,493,219,802,367,
2,2,463,194,790,388,
2,3,527,212,865,389,
2,1,488,224,799,363,
2,2,464,198,790,386,
2,3,528,215,871,393,
2,1,488,228,802,363,
2,2,464,197,790,387,
2,3,528,213,836,388,
2,1,488,804,362,,
2,2,461,789,391,,
2,3,528,832,391,,
2,1,491,227,816,367,
2,2,461,196,790,385,
2,3,530,213,856,393,
2,1,489,227,805,363,
2,2,460,197,789,382,
2,3,530,211,905,393,
2,1,495,227,801,365,
2,2,461,193,792,382,
2,3,527,208,835,393,
2,1,492,229,800,364,
2,2,464,196,792,383,
2,3,528,212,833,393,
2,1,221,804,369,,
2,2,788,391,,,
2,3,211,835,391,,
2,1,489,225,807,366,
2,2,460,194,792,386,
2,3,529,214,822,392,
2,1,227,806,363,,
2,2,197,788,390,,
2,3,217,824,392,,
2,1,488,224,801,364,
2,2,459,192,790,392,
2,3,528,213,865,395,
2,1,488,219,807,363,
2,2,461,196,790,386,
2,3,530,209,825,393,
2,1,490,219,809,366,
2,2,460,197,789,384,
2,3,529,211,858,392,
2,1,493,222,802,366,
2,2,463,194,791,386,
2,3,529,216,857,392,
2,1,495,223,806,371,
2,2,462,193,790,389,
2,3,527,211,835,389,
2,1,488,222,808,364,
2,2,461,195,789,389,
2,3,529,208,831,386,
2,1,225,803,371,,
2,2,198,791,383,,
2,3,212,842,389,,
2,1,490,224,802,363,
2,2,464,198,792,383,
2,3,526,213,825,390,
2,1,492,225,800,364,
2,2,464,196,793,383,
2,3,525,212,838,388,
2,1,491,219,802,363,
2,2,463,196,792,383,
2,3,526,214,870,390,
2,1,489,224,805,363,
2,2,462,192,789,388,
2,3,527,212,868,394,
2,1,488,226,806,363,
2,2,462,197,790,388,
2,3,525,214,855,393,
2,1,487,228,806,365,
2,2,462,199,788,385,
2,3,526,213,839,391,
2,1,492,226,804,362,
2,2,463,193,792,384,
2,3,527,208,833,392,
2,1,490,229,803,368,
2,2,464,195,791,387,
2,3,529,208,833,392,
2,1,493,230,806,361,
2,2,462,197,787,384,
2,3,527,210,834,392,
2,1,491,226,799,370,
2,2,459,197,788,384,
2,3,527,208,872,392,
2,1,489,218,802,368,
2,2,459,193,789,383,
2,3,526,212,836,388,
2,1,494,222,810,365,
2,2,462,198,789,387,
2,3,528,219,869,386,
2,1,488,226,801,369,
2,2,463,194,792,390,
2,3,527,213,835,389,
2,1,488,227,803,363,
2,2,461,196,788,383,
2,3,525,212,840,390,
2,1,492,224,802,363,
2,2,462,199,787,389,
2,3,526,216,836,392,
2,1,492,216,806,363,
2,2,462,196,790,387,
2,3,526,212,869,385,
2,1,496,218,808,363,
2,2,458,194,789,388,
2,3,528,210,821,391,
2,1,494,219,808,364,
2,2,462,193,791,386,
2,3,528,209,826,393,
2,1,490,221,803,363,
2,2,463,196,788,385,
2,3,528,212,867,390,
2,1,491,218,810,363,
2,2,461,197,790,384,
2,3,529,215,868,393,
2,1,490,219,803,361,
2,2,462,194,790,382,
2,3,527,211,876,393,
2,1,491,223,810,365,
2,2,464,194,787,382,
2,3,529,216,872,393,
2,1,495,227,802,364,
2,2,462,196,790,379,
2,3,528,209,832,393,
2,1,489,227,802,368,
2,2,462,196,791,384,
2,3,528,215,829,392,
2,1,499,226,802,366,
2,2,462,193,789,386,
2,3,529,218,834,388,
2,1,492,224,801,368,
2,2,463,193,787,384,
2,3,527,215,896,389,
2,1,492,224,799,364,
2,2,461,196,788,382,
2,3,526,210,833,388,
2,1,495,225,801,369,
2,2,462,196,790,386,
2,3,527,211,826,392,
2,1,488,227,799,363,
2,2,463,195,792,384,
2,3,526,210,859,392,
2,1,491,225,805,365,
2,2,461,194,788,387,
2,3,527,213,829,388,
2,1,487,225,799,361,
2,2,464,196,791,383,
2,3,529,211,853,393,
2,1,488,216,806,366,
2,2,463,196,791,385,
2,3,526,210,857,393,
2,1,222,804,363,,
2,2,194,787,385,,
2,3,212,855,392,,
2,1,489,225,801,365,
2,2,461,198,789,383,
2,3,527,211,833,393,
2,1,227,809,361,,
2,2,196,787,386,,
2,3,210,824,389,,
2,1,495,226,803,365,
2,2,461,196,792,386,
2,3,526,207,830,389,
2,1,495,227,806,365,
2,2,461,194,793,381,
2,3,525,209,834,394,
2,1,493,225,806,365,
2,2,462,191,792,384,
2,3,528,211,872,393,
2,1,491,226,808,368,
2,2,461,195,790,385,
2,3,527,210,896,388,
2,1,491,221,802,367,
2,2,462,196,790,389,
2,3,527,213,836,391,
2,1,491,226,807,363,
2,2,460,196,789,390,
2,3,527,212,832,392,
2,1,494,229,801,366,
2,2,462,196,790,388,
2,3,526,212,868,392,
2,1,488,219,798,368,
2,2,462,195,789,386,
2,3,527,210,893,393,
2,1,489,218,805,363,
2,2,462,199,786,386,
2,3,529,212,825,391,
2,1,495,222,803,364,
2,2,461,194,792,385,
2,3,529,210,878,389,
2,1,489,222,803,371,
2,2,457,192,789,388,
2,3,527,209,830,393,
2,1,496,221,800,363,
2,2,461,194,789,384,
2,3,527,214,828,389,
2,1,491,222,801,368,
2,2,461,197,791,382,
2,3,528,214,871,389,
2,1,489,221,798,370,
2,2,461,198,789,383,
2,3,526,211,857,392,
2,1,488,220,811,372,
2,2,462,196,791,387,
2,3,528,212,897,391,
2,1,490,222,806,367,
2,2,462,195,790,388,
2,3,525,210,837,391,
2,1,489,227,801,366,
2,2,460,197,786,386,
2,3,526,212,836,393,
2,1,488,225,799,367,
2,2,459,199,789,381,
2,3,527,210,836,393,
2,1,494,222,808,372,
2,2,459,196,790,382,
2,3,526,212,833,392,
2,1,491,222,800,364,
2,2,460,195,787,387,
2,3,526,210,851,393,
2,1,488,219,809,365,
2,2,460,193,789,385,
2,3,527,210,843,390,
2,1,492,222,810,369,
2,2,460,194,792,382,
2,3,525,211,840,387,
2,1,492,225,803,364,
2,2,459,195,788,385,
2,3,527,212,839,391,
2,1,492,227,805,366,
2,2,461,197,791,385,
2,3,529,217,831,387,
2,1,488,226,811,369,
2,2,460,196,790,382,
2,3,527,210,829,392,
2,1,493,225,808,365,
2,2,460,195,787,378,
2,3,530,213,850,390,
2,1,497,216,803,361,
2,2,462,195,792,383,
2,3,528,212,865,388,
2,1,489,218,802,364,
2,2,464,197,790,385,
2,3,526,217,826,392,
2,1,484,222,802,363,
2,2,463,200,790,386,
2,3,529,213,830,391,
2,1,489,224,804,365,
2,2,462,195,792,381,
2,3,530,211,827,391,
2,1,496,225,807,367,
2,2,462,192,788,384,
2,3,530,210,831,390,
2,1,499,222,800,367,
2,2,462,195,790,389,
2,3,529,211,871,393,
2,1,489,224,803,371,
2,2,462,194,793,382,
2,3,528,210,876,391,
2,1,490,222,802,370,
2,2,461,196,787,379,
2,3,527,214,828,389,
2,1,490,218,805,367,
2,2,462,196,788,379,
2,3,528,213,820,392,
2,1,496,222,805,370,
2,2,462,193,790,392,
2,3,528,212,834,388,
2,1,489,224,811,365,
2,2,459,193,790,388,
2,3,530,210,878,394,
2,1,489,226,802,362,
2,2,459,193,789,379,
2,3,528,212,821,391,
2,1,487,228,810,361,
2,2,463,197,791,382,
2,3,525,215,823,393,
2,1,489,222,809,360,
2,2,466,197,787,382,
2,3,527,213,867,389,
2,1,491,224,806,369,
2,2,462,194,789,386,
2,3,525,210,835,391,
2,1,495,228,807,368,
2,2,463,193,790,381,
2,3,526,211,834,389,
2,1,495,229,803,365,
2,2,463,193,787,387,
2,3,527,213,868,391,
2,1,493,228,805,362,
2,2,463,193,791,387,
2,3,529,217,829,386,
2,1,486,223,805,368,
2,2,462,194,790,382,
2,3,526,212,836,392,
2,1,492,226,800,362,
2,2,464,198,790,381,
2,3,528,211,834,389,
2,1,491,227,803,367,
2,2,463,196,791,379,
2,3,530,212,823,394,
2,1,493,227,801,364,
2,2,461,195,790,389,
2,3,527,210,827,392,
2,1,492,217,804,363,
2,2,461,195,788,383,
2,3,526,212,876,397,
2,1,492,220,802,363,
2,2,461,197,792,386,
2,3,530,214,825,388,
2,1,494,218,802,364,
2,2,464,198,793,386,
2,3,526,209,876,394,
2,1,493,217,799,369,
2,2,462,199,789,381,
2,3,529,212,827,391,
2,1,226,806,367,,
2,2,197,791,380,,
2,3,214,867,390,,
2,1,492,228,808,370,
2,2,464,201,792,388,
2,3,528,210,868,396,
2,1,488,227,810,363,
2,2,462,197,786,383,
2,3,525,205,872,389,
2,1,492,227,804,368,
2,2,460,196,791,380,
2,3,525,211,836,393,
2,1,490,228,797,365,
2,2,461,195,792,379,
2,3,526,213,833,389,
2,1,491,226,803,366,
2,2,459,195,788,379,
2,3,527,215,870,392,
2,1,489,219,802,369,
2,2,461,199,790,389,
2,3,528,213,832,390,
2,1,491,219,809,371,
2,2,463,198,789,388,
2,3,528,209,829,388,
2,1,490,219,807,371,
2,2,463,199,787,383,
2,3,527,210,828,393,
2,1,489,219,802,366,
2,2,464,196,788,388,
2,3,528,213,831,389,
2,1,488,220,804,364,
2,2,461,198,789,381,
2,3,528,213,899,391,
2,1,492,228,800,368,
2,2,462,197,787,379,
2,3,528,207,834,393,
2,1,490,227,801,359,
2,2,462,192,789,387,
2,3,526,207,863,389,
2,1,492,229,800,361,
2,2,461,196,793,384,
2,3,526,209,832,388,
2,1,488,227,801,365,
2,2,459,195,791,387,
2,3,524,210,830,395,
2,1,494,225,802,364,
2,2,461,195,792,379,
2,3,527,209,872,390,
2,1,494,225,800,364,
2,2,461,198,790,380,
2,3,529,210,830,394,
2,1,490,218,800,368,
2,2,462,196,790,379,
2,3,528,209,897,387,
2,1,491,223,800,368,
2,2,461,199,789,386,
2,3,526,210,858,386,
2,1,491,226,805,367,
2,2,463,197,790,391,
2,3,528,211,838,390,
2,1,492,227,805,372,
2,2,462,198,788,379,
2,3,528,210,867,393,
2,1,493,227,809,367,
2,2,462,198,790,381,
2,3,528,212,827,394,
2,1,495,224,802,371,
2,2,463,195,792,386,
2,3,527,208,829,390,
2,1,490,220,800,369,
2,2,463,195,788,383,
2,3,529,210,828,393,
2,1,493,224,807,364,
2,2,462,195,789,386,
2,3,528,212,836,391,
2,1,485,228,804,365,
2,2,462,193,792,382,
2,3,526,207,829,389,
2,1,489,227,807,361,
2,2,462,193,791,385,
2,3,526,214,890,393,
2,1,487,229,803,366,
2,2,461,198,790,388,
2,3,528,218,839,395,
2,1,488,228,805,366,
2,2,461,197,790,386,
2,3,528,211,835,391,
2,1,495,224,811,367,
2,2,461,198,787,385,
2,3,526,212,833,390,
2,1,489,221,801,366,
2,2,462,198,788,391,
2,3,525,213,840,390,
2,1,493,218,805,365,
2,2,461,199,791,384,
2,3,527,210,827,391,
2,1,491,223,802,367,
2,2,461,198,788,386,
2,3,527,209,828,398,
2,1,488,220,802,363,
2,2,462,197,788,386,
2,3,528,213,859,391,
2,1,487,219,809,363,
2,2,460,196,792,386,
2,3,529,212,839,386,
2,1,493,216,799,361,
2,2,463,195,787,388,
2,3,527,212,831,390,
2,1,488,217,809,365,
2,2,461,192,790,385,
2,3,528,212,833,397,
2,1,488,219,805,368,
2,2,461,194,792,388,
2,3,528,212,840,395,
2,1,492,218,798,363,
2,2,462,192,789,382,
2,3,529,210,869,391,
2,1,492,226,807,363,
2,2,463,194,789,383,
2,3,528,212,819,391,
2,1,493,227,802,365,
2,2,462,194,789,393,
2,3,528,210,848,387,
2,1,488,225,805,365,
2,2,461,193,790,383,
2,3,526,212,834,386,
2,1,492,221,807,364,
2,2,460,192,789,390,
2,3,525,208,893,390,
2,1,488,222,808,363,
2,2,462,193,791,386,
2,3,528,210,872,391,
2,1,220,803,367,,
2,2,194,789,385,,
2,3,211,826,394,,
2,1,487,221,801,369,
2,2,463,196,791,384,
2,3,528,213,831,393,
2,1,495,224,803,363,
2,2,460,196,794,383,
2,3,525,214,831,390,
2,1,490,226,799,366,
2,2,462,197,787,377,
2,3,529,215,862,387,
2,1,490,223,805,369,
2,2,460,196,788,385,
2,3,528,211,877,387,
2,1,492,221,801,361,
2,2,460,196,788,388,
2,3,526,207,822,386,
2,1,496,218,801,367,
2,2,460,195,791,390,
2,3,527,214,849,388,
2,1,225,799,362,,
2,2,195,790,384,,
2,3,213,834,388,,
2,1,487,226,801,366,
2,2,461,190,788,383,
2,3,527,210,837,391,
2,1,486,227,801,366,
2,2,462,196,792,386,
2,3,526,211,825,389,
2,1,227,807,364,,
2,2,198,789,385,,
2,3,215,833,393,,
2,1,496,228,804,369,
2,2,463,198,790,387,
2,3,527,215,858,394,
2,1,226,808,361,,
2,2,200,789,387,,
2,3,212,866,391,,
2,1,491,228,795,364,
2,2,460,200,788,385,
2,3,527,212,829,387,
2,1,491,227,808,372,
2,2,463,198,788,387,
2,3,527,210,871,388,
2,1,489,224,798,367,
2,2,461,197,791,387,
2,3,528,221,829,392,
2,1,496,218,803,370,
2,2,462,196,792,386,
2,3,527,212,894,394,
3,1,494,221,804,365,
3,2,460,196,790,387,
3,3,529,213,837,394,
3,1,490,225,802,368,
3,2,460,192,792,384,
3,3,526,215,832,395,
3,1,487,227,802,369,
3,2,460,195,787,383,
3,3,527,213,833,392,
3,1,493,226,800,363,
3,2,462,196,787,386,
3,3,527,209,895,390,
3,1,493,225,806,364,
3,2,463,198,792,383,
3,3,527,210,837,389,
3,1,497,222,799,365,
3,2,460,200,791,381,
3,3,528,206,833,388,
3,1,489,223,802,368,
3,2,459,195,791,385,
3,3,528,206,896,394,
3,1,496,224,803,366,
3,2,461,197,791,389,
3,3,526,212,830,394,
3,1,487,227,798,366,
3,2,460,196,790,387,
3,3,527,212,833,392,
3,1,486,223,800,362,
3,2,464,194,789,384,
3,3,525,212,820,392,
3,1,492,220,806,361,
3,2,459,191,789,387,
3,3,527,219,899,392,
3,1,492,224,810,362,
3,2,462,192,792,381,
3,3,527,211,838,393,
3,1,491,228,800,361,
3,2,463,192,788,388,
3,3,526,211,831,390,
3,1,491,229,802,361,
3,2,460,196,789,383,
3,3,528,212,826,390,
3,1,492,229,804,363,
3,2,461,193,791,383,
3,3,528,212,871,393,
3,1,489,230,799,369,
3,2,461,194,791,385,
3,3,524,210,869,391,
3,1,492,228,812,369,
3,2,464,195,785,385,
3,3,527,214,817,389,
3,1,490,229,802,363,
3,2,461,192,788,384,
3,3,527,208,830,387,
3,1,488,224,806,363,
3,2,463,191,793,379,
3,3,529,208,831,393,
3,1,492,219,801,371,
3,2,461,195,790,386,
3,3,528,211,853,394,
3,1,490,221,809,369,
3,2,462,199,786,388,
3,3,529,212,843,393,
3,1,492,227,807,367,
3,2,461,199,791,392,
3,3,527,213,834,389,
3,1,491,227,799,366,
3,2,459,197,790,389,
3,3,528,219,851,386,
3,1,490,230,805,363,
3,2,461,196,788,385,
3,3,527,214,903,386,
3,1,490,226,810,366,
3,2,461,197,791,386,
3,3,527,208,857,390,
3,1,492,227,805,368,
3,2,461,195,793,381,
3,3,526,212,871,390,
3,1,490,226,802,364,
3,2,462,197,790,389,
3,3,529,214,833,394,
3,1,490,222,802,361,
3,2,463,197,792,384,
3,3,527,209,837,392,
3,1,488,219,805,366,
3,2,461,194,789,387,
3,3,527,209,830,389,
3,1,496,222,815,361,
3,2,462,193,789,386,
3,3,528,212,866,392,
3,1,492,226,796,371,
3,2,462,193,788,383,
3,3,526,210,828,392,
3,1,493,223,815,363,
3,2,462,192,789,384,
3,3,528,212,833,391,
3,1,492,220,803,369,
3,2,465,195,792,380,
3,3,528,212,876,389,
3,1,487,220,802,363,
3,2,462,195,790,387,
3,3,528,212,832,390,
3,1,219,811,364,,
3,2,196,791,381,,
3,3,209,851,389,,
3,1,493,219,801,368,
3,2,462,194,792,385,
3,3,529,212,866,393,
